Date,movement_percentage,Open,High,Low,Close,Volume,Adj Close
2012-09-05,0.0,-0.005593945560840585,0.004606844508286967,-0.005923001182066456,-0.05691907374333887,33650000,-0.06460803204417889
2012-09-06,0.03158937254325023,0.0036196447390473008,0.03191846107003826,0.0023033893485813195,2.1669955257134204,48371700,2.1622202480829245
2012-09-07,-0.012759138755980896,-0.009888325358851757,-0.008931419457735235,-0.01977671451355667,-0.9551716400793979,42649100,-0.9640331719717338
2012-09-10,-0.007431405252620151,-0.0038772535096203153,-0.0016155411432782207,-0.014216510041469732,-0.5800953607415743,40524000,-0.5884873382263228
2012-09-11,0.0022787110116767513,-0.0009764974276204041,0.006184928586749017,-0.003580664179058113,0.10350382417501121,25191800,0.09602658474767432
2012-09-12,-0.00032478076243003576,0.0048717114364498215,0.012666417256693263,-0.0019487170526560904,-0.07978387354909432,32775800,-0.08750740915714847
2012-09-13,0.005198180467895376,0.003573684094422269,0.012995418681110538,-0.012345711099879475,0.3090365785044443,45047300,0.30182759000189113
2012-09-14,0.008726502626809905,0.0022624110451709978,0.010019359727881039,-0.004201745177706884,0.5574330020185173,51422800,0.5505602543484799
2012-09-17,0.0,-0.0006407561884254065,0.0016020827171445706,-0.005446908216818591,-0.05691907374333887,36488500,-0.06460803204417889
2012-09-18,-0.0009611983646651226,-0.0035244794464748264,0.0,-0.0057673183520448035,-0.1245881315325061,34542700,-0.13235321800293492
2012-09-19,-0.004169371391917897,-0.0028864656831302238,0.00032075048107760296,-0.004490025657472696,-0.3504458253857894,48871900,-0.3585245565962531
2012-09-20,0.012882512492190438,-0.0032205476077470374,0.013848663892066515,-0.004508824621862306,0.8500190925605723,45543000,0.843512319078314
2012-09-21,-0.008267090357167288,-0.0006359618239758502,0.005087440219795125,-0.01144677229104063,-0.638928194537382,102348900,-0.6473740791697474
2012-09-24,-0.013145238437151706,-0.0060917279226762044,-0.003847418921211321,-0.017633920563195904,-0.9823533359685972,46825900,-0.9912733977057534
2012-09-25,-0.012670629867750787,0.005523066747138872,0.007147465654728347,-0.013645223728225297,-0.9489405505429698,54266400,-0.9577823971632711
2012-09-26,-0.007239190761407983,-0.00361954602236092,0.0069102009513064555,-0.011516880931782825,-0.5665633219950398,54672000,-0.5749454357724959
2012-09-27,-0.0003314550878356501,0.0,0.007623467020218655,-0.009280775604905589,-0.08025375086909053,47129900,-0.08797799719975942
2012-09-28,-0.013262599469495973,0.0006631299734747298,0.003315649867374093,-0.01392572944297088,-0.99061563724984,54229300,-0.9995291941867102
2012-10-01,-0.009072580645161395,0.0016800739247311292,0.007392473118279508,-0.011424731182795744,-0.6956352914807596,54042700,-0.7041625723868112
2012-10-02,0.005764665988470726,0.006442861987114412,0.013563886063072239,0.0003390979993218579,0.34891756752578534,43338900,0.3417656094095719
2012-10-03,0.006743122049898864,0.0030343897505056283,0.011126095751854193,0.0003371544167229956,0.4178015796079391,46655900,0.4107436680243359
2012-10-04,0.005693234906455567,0.003683790901413575,0.005693234906455569,-0.009712022447688429,0.3438887678580826,43634900,0.3367247125310355
2012-10-05,-0.005994039094437499,0.006659973138195996,0.007325973782018824,-0.009657042635463076,-0.47890374702493677,41133900,-0.48715314350830324
2012-10-08,-0.0023450251256282345,-0.007035209380234608,0.0023450586264657236,-0.010050284757118999,-0.22201053308895913,29752000,-0.22992444287627611
2012-10-09,-0.0167897912427874,-0.0033579918281398946,-0.0013432168790055155,-0.02014778307092735,-1.2389324808011644,45121100,-1.2481675911829504
2012-10-10,-0.010245935442420176,-0.004439924711751253,0.001024521822933,-0.011270491418357453,-0.7782403150656289,47227100,-0.7868906699056669
2012-10-11,-0.0010351621808143586,0.008281538992408688,0.009316770186335477,-0.003795686680469368,-0.12979523750906716,41488500,-0.1375745373465482
2012-10-12,0.008635578285472253,0.0006907771782116434,0.012780621320185759,-0.0051814160559096045,0.551031862842047,46464700,0.5441282912886332
2012-10-15,0.010616403746013614,0.005821917608838323,0.01780815007506331,0.0017122944619076819,0.6904834032182362,42440200,0.6837944390059669
2012-10-16,-0.0006777363605558497,-0.002033175194849246,0.007793968146390995,-0.006438495425279633,-0.1046322020987487,47739400,-0.11238236338329603
2012-10-17,0.003390979993218088,-0.006442895896914158,0.0050864360800271236,-0.013563919972872096,0.18180836229732797,44206100,0.17443657525757203
2012-10-18,-0.0030415680973301744,0.002027712064886833,0.004731328151402536,-0.011152416356877248,-0.27104766042651146,59238500,-0.2790167346475271
2012-10-19,-0.029152576271186455,-0.015254271186440738,-0.014237288135593329,-0.03389830508474578,-2.109281458988661,90470800,-2.1196990256059234
2012-10-22,-0.02234633457913178,0.0031424931264836253,0.006634113360129534,-0.02828208897633,-1.6301171373273913,83374000,-1.6398663413385395
2012-10-23,0.00178567857142856,-0.00821428571428573,0.0071428928571428685,-0.008571428571428563,0.06879398496018115,64414800,0.06126591179456844
2012-10-24,-0.005347558122907638,0.003921604417882474,0.0053476650747830146,-0.006417041226989051,-0.43339102058860735,53320400,-0.44156829829923766
2012-10-25,-0.0007168817204300018,0.01039430107526873,0.010752724014337023,-0.0014336559139784821,-0.10738806365332425,54084300,-0.11515659802783779
2012-10-26,0.011836442318380222,-0.000717288404493921,0.016499319099688492,-0.0014346844130088687,0.7763749982244902,57790000,0.7697984698549487
2012-10-31,0.011698050751437473,0.012052464092607629,0.023750443947197608,0.010280078350942246,0.7666321321468402,69464100,0.760028863677517
2012-11-01,0.03433773530701696,0.01051152731213989,0.035739241915233366,0.009810756488761063,2.3604822455453953,72047900,2.3559785544440373
