Date,movement_percentage,Open,High,Low,Close,Volume,Adj Close
2012-09-05,-0.001632062266110866,-0.002819035524657787,0.0020771364368803447,-0.002819035524657787,-0.2163444060155073,7741100,-0.23293660153111245
2012-09-06,0.014117951937613973,0.00579579423694776,0.014266592149404067,0.0046068805973118465,1.5548745872099528,13200500,1.5581388682895896
2012-09-07,0.004103150765039643,-0.0011722450519414673,0.005275498396116518,-0.0038100089041620544,0.42862759969642084,12656300,0.41929560686111933
2012-09-10,-0.00014586982541758616,-0.0016052686050176401,0.0008757297522938856,-0.005837624306959666,-0.0492098088973894,8920600,-0.06398018110540915
2012-09-11,-0.003649102214301497,-0.001167741901394126,0.0020434972400087403,-0.006276455808598702,-0.4431771834414936,8840900,-0.4623024282103096
2012-09-12,-0.0023440374349827987,0.0013184294955046472,0.004834368449036841,-0.0030764575717415754,-0.29641188566975146,6896000,-0.3139129158903133
2012-09-13,0.011894361582800654,-0.003083685846804185,0.012922247075543236,-0.003083685846804185,1.3048135130639449,10495400,1.3052770044214559
2012-09-14,0.003627920265394267,-0.001451255176244226,0.004498577594045594,-0.0020317369303881616,0.37518401061490503,12269800,0.3652439201979439
2012-09-17,0.0013012723365371595,-0.004048683976362932,0.001301272336537096,-0.004337810622451754,0.11353326231490139,11274600,0.10060927192723354
2012-09-18,-0.0004331985559567316,-0.0008663971119132752,0.006353819494584911,-0.002021646209386274,-0.0815222943496222,12833500,-0.09659927170813172
2012-09-19,0.0005778821066472353,-0.0017336463199415508,0.005200823386292575,-0.0028893960865442603,0.03218206490509479,8682900,0.01835470873433377
2012-09-20,0.004331446597416977,-0.002165766613752118,0.005486528862647111,-0.002165766613752118,0.4543013488848753,8652700,0.4452204975036055
2012-09-21,-0.002012651006689022,0.002012636630610576,0.003881598731500846,-0.0025877085275360923,-0.2591447487453752,20290300,-0.2762465954492702
2012-09-24,0.0048977817602356205,-0.0011524344901306938,0.006194180529938809,-0.002592912779974532,0.517990408713065,8361000,0.509640093156719
2012-09-25,-0.0024370125448104313,-0.0008601633927706187,0.0030103066797502187,-0.003153683969217669,-0.30686770356895027,10026700,-0.32448434318359876
2012-09-26,-0.004167165062058568,-0.0014369594158332166,0.0037361979443137905,-0.004167165062058609,-0.5014376233219149,7698400,-0.5212284727596763
2012-09-27,0.0,0.0015873159486010646,0.0037517314393187284,-0.003463275463350457,-0.032805543988414794,6773100,-0.04735096880746018
2012-09-28,0.0008657719682926004,-0.0007215439803084367,0.0017315295065716274,-0.009523866831578687,0.06455765417804961,8955100,0.051066866758840694
2012-10-01,0.0012975201658373579,-0.0004325115277896696,0.00591113024926293,-0.0037486014453776972,0.11311129977422246,8588600,0.10021724752781773
2012-10-02,-0.009503182555932905,0.0011519366948282705,0.0038877467482107964,-0.013390929304143762,-1.1015167985583503,11241400,-1.1280464314616065
2012-10-03,0.005524015038173978,0.003343451034402589,0.010902747333874974,-0.000872190712717158,0.5884155055876986,8869500,0.5808574374282467
2012-10-04,0.003035983895792454,0.002746899024053562,0.008818866815638815,0.002023998901951485,0.3086158839416354,7792700,0.2978878450512409
2012-10-05,0.00360334405895117,0.005765379321074349,0.006774301244204306,0.0004325021807076723,0.37242021351159665,6907800,0.3624182036324671
2012-10-08,-0.007611647606418878,-0.002154157783462285,-0.002154157783462285,-0.010627574779300986,-0.8887980933182881,6577000,-0.9129436421059561
2012-10-09,-0.005788726650903856,-0.002604920480605455,0.0026049349523860066,-0.008393647131509252,-0.6837955975876385,8200100,-0.7056587076692533
2012-10-10,-0.008151354067744618,0.0013101019494949906,0.0034935227144188286,-0.010917031044411885,-0.949492536047143,8937500,-0.9743270555679325
2012-10-11,-0.002054578838488141,0.002788420939072722,0.003668916989564286,-0.004696199070974627,-0.2638598792250551,6600700,-0.28102249183641353
2012-10-12,-0.0008823235294116634,0.003382397058823372,0.006764691176470494,-0.0019117205882352994,-0.13203010170938653,6537400,-0.14766601924339606
2012-10-15,0.01133348509468677,0.004857153227637578,0.013982881543041392,0.0004415513558564399,1.2417383262259463,8359300,1.2415051154668932
2012-10-16,0.004220652077145333,0.0036384806234679434,0.00800470103339701,0.0011643429073548983,0.4418415913181805,7702700,0.4326324627974782
