Date,movement_percentage,Open,High,Low,Close,Volume,Adj Close
2012-09-05,0.00014860243388044395,0.0026761819007974363,0.009069297975935253,-0.0017841658702298924,-0.04851419126580329,9266000,-0.061849375073476806
2012-09-06,0.008473301998214682,0.006540835730972194,0.0141222542346775,0.004756934952739655,0.9144568381590951,13075500,0.9051487144506588
2012-09-07,0.0005896374168418838,0.0019163474007279913,0.0025059848175699173,-0.004716966669632394,0.0025031347377020377,8403300,-0.010663050124762478
2012-09-10,0.004419608327325114,0.0016205215801643469,0.008691868386499602,-0.0007365203625452343,0.44554026800995655,11441300,0.43424680012562045
2012-09-11,0.00029329715459063335,0.002640085068934983,0.00542685538281007,0.0,-0.03177643117273898,8821700,-0.045059227540768805
2012-09-12,-0.0007330645483752085,0.0024927567078925073,0.003812346208754258,-0.0024926394058344403,-0.15050222758486267,8230700,-0.16429257718051873
2012-09-13,0.012325692961828515,-0.0020542919426473905,0.014966925459517944,-0.0022010564284355993,1.3600874417993998,13006300,1.3526375093586078
2012-09-14,-0.007537280983831941,-0.0011595014106247081,-0.0011595014106247081,-0.013190259840274332,-0.9375892875616236,13024000,-0.9546773157630993
2012-09-17,-0.003213100581085085,0.00029205491029582475,0.0033590769189559833,-0.006864334644890668,-0.43738379405739924,11584100,-0.45237978559282627
2012-09-18,0.004395648351648407,-0.002490813186813323,0.006153816849816973,-0.0026373626373626946,0.44276866499125367,8063100,0.4314635821266016
2012-09-19,0.0007293216311018333,0.002917534518561471,0.00539744688267918,0.0007293216311017314,0.018661297631227473,9911300,0.005572963615389633
2012-09-20,0.004373236279103117,-0.0027695919174808292,0.005685131361082618,-0.003935801864017652,0.4401761177883443,8704000,0.4288663679709115
2012-09-21,0.0023221479732321703,0.0021770826653968456,0.0066763278178134655,-0.000870914343369722,0.20291366740419087,19064400,0.19062051126578772
2012-09-24,-0.0008687807955047018,-0.0026064437476523983,0.002027208283440718,-0.003620040649291667,-0.166201390443291,9082100,-0.18005417424175477
2012-09-25,0.004637681159420191,0.00014495652173907025,0.009275347826086966,0.00014495652173907025,0.4707661416873558,11625400,0.4595499866908757
2012-09-26,-0.004616272360069146,0.00259665320253899,0.00259665320253899,-0.005193320830928938,-0.5996976123550963,9971900,-0.6153384749683799
2012-09-27,0.0001449565217391314,0.0013042898550723603,0.00507243478260877,-0.0015942173913042756,-0.04893593714873528,8253200,-0.06229310654364473
2012-09-28,-0.0014490363295453805,-0.00347782919930939,0.00043470510260235073,-0.007390262066649389,-0.23332324446654584,10293200,-0.24746024981729628
2012-10-01,0.0031924682517795577,0.0001450297405294343,0.007836206191484063,0.0001450297405294343,0.3035891582234404,9647200,0.29168455471952726
2012-10-02,-0.002459106138830105,-0.00014456821110531148,0.0021698539926162663,-0.00708806627027625,-0.35016445375236555,10062700,-0.364756566543416
2012-10-03,0.000580060913284,0.003335310373191902,0.005220432210273129,-0.003335208865069772,0.0013953595659733826,8557900,-0.011777113133202673
2012-10-04,0.003913000000000052,0.0014492463768116526,0.007246376811594235,0.00014495652173907025,0.38693765554216725,9395900,0.37539778069620694
2012-10-05,0.005485852698968603,0.0027429191313519397,0.006785058760721441,0.0007218565347995032,0.5688795467725098,9429900,0.5581268208249766
2012-10-08,-0.0030150752903064346,-0.000717932499126106,0.0,-0.00689165809356318,-0.4144769471928905,6444600,-0.4293998967171149
2012-10-09,-0.01483292007969709,-0.011808741019333602,-0.0067684473857015925,-0.01929729207093067,-1.7815223371766782,15365900,-1.802147195052361
2012-10-10,-0.0027774154201190278,-0.0004386346768814331,0.0011693319006382819,-0.006285645005955631,-0.3869853160440764,10710100,-0.4017850599944354
2012-10-11,-0.0036646144288388386,-0.00014661389406900316,0.0011727059341439805,-0.005277044777527884,-0.48961327710491354,9505500,-0.5048056703711737
2012-10-12,0.0,0.0030895835943860472,0.007944696072610169,-0.0025010739664398374,-0.06570398143455795,8685500,-0.07913752812707138
2012-10-15,0.009268750783158045,0.0030895835943860472,0.015006576209996014,0.0014712225765598497,1.0064714663594483,14868000,0.9975232017747613
2012-10-16,0.013848469791500641,0.010204154816447764,0.017492784766553582,0.0061224345808290614,1.5362367382300228,13688800,1.5295385466196691
2012-10-17,0.020848266534222813,0.0025880660278332357,0.023436332562056128,0.0,2.345947818253046,26522700,2.3426423074469684
2012-10-18,0.021408408450704276,-0.0018309436619718955,0.02450701408450695,-0.002535211267605697,2.410743002003466,33591100,2.4077012749372946
2012-10-19,-0.009100882891652722,-0.0056535578731478076,-0.0038609902314254985,-0.010893464322675128,-1.1184610808496052,18391000,-1.1363111201174259
2012-10-22,-0.001113303630485522,-0.0009741163237667605,0.005983857417424909,-0.007375438249715649,-0.1944869044488971,14033400,-0.20847375905082077
2012-10-23,-0.012398997107815515,-0.008498202960409595,-0.0034828643561279904,-0.01741432178063973,-1.4999749622041045,11086000,-1.5194198151490417
2012-10-24,-0.00211596843159785,0.0014106221104615013,0.004372944059429118,-0.00310341378337442,-0.3104715292673027,8572000,-0.3249125498818293
2012-10-25,0.005654523767444878,0.003816850546136674,0.011591744743900012,0.0035340685194817922,0.5883908037481602,9672700,0.577696985949907
2012-10-26,-0.0033735873400841973,-0.001967936490974709,0.0025302361896293313,-0.008152952040384576,-0.4559483198193379,8965200,-0.47102421944875655
2012-10-31,-0.0011283779653491048,0.002961904006716365,0.004936501976403385,-0.0059238221178048445,-0.19623064879057572,9950600,-0.21020986925140597
2012-11-01,0.009601807399039916,0.00395365715899465,0.01524995763908521,0.00014123129059595563,1.0449982467884307,11226000,1.0362415874156554
2012-11-02,-0.008391580419580411,0.002797160839160817,0.002797160839160817,-0.009370601398601464,-1.0364115454367735,7946700,-1.0539362932694902
2012-11-05,-0.0015514950197039051,-0.0005641889826745183,0.0014104089870123904,-0.006064894046124314,-0.24517529384958053,6874500,-0.25935869022402475
2012-11-06,0.0031077976676394782,0.002966506526818513,0.011724847976764208,0.001412600629854488,0.2937947723790779,7927500,0.2818800191893566
2012-11-07,-0.009435375033505854,-0.004506407421309366,-0.0002817067939245854,-0.018448175793601584,-1.1571539177124441,12719700,-1.175238072894672
2012-11-08,-0.009809411988024546,-0.002701080619907925,0.001137361452224317,-0.009809411988024541,-1.2004211549685415,12652100,-1.2185569164831738
2012-11-09,0.0031586646616319743,-0.0012922325544226787,0.008758075843271262,-0.003158679019133359,0.29967888161210676,10511700,0.287765895292096
2012-11-12,-0.002719378729667296,-0.0011450121162868143,0.002576212856324256,-0.008014956003365326,-0.3802718423485079,9761000,-0.39502194710628286
