Date,movement_percentage,Open,High,Low,Close,Volume
2012-09-05,0.02275475231574708,1.1931168504814,2.6954772078780582,1.5152173354969136,1.918469653918323,16689300
2012-09-06,0.021067138785840944,-0.2878581397031852,1.5275753529550276,0.38088846268650983,1.772097168410491,10124600
2012-09-07,-0.002313902770653629,-0.03345354646453188,-0.5270689672439363,0.2926625022585656,-0.2558204239405708,8923600
2012-09-10,-0.004252067868107037,-0.38374972302865007,-0.6975072976774678,0.1785084790387314,-0.42392410266291436,7479300
2012-09-11,0.000776416925465773,-0.18407527260641615,-0.503617147508921,0.49874217320470554,0.012213558318390598,6631700
2012-09-12,0.002715283112581797,0.04202769385737834,-0.3321384263083028,0.11995973467494855,0.18037804494174484,7100200
2012-09-13,0.01740806542731013,0.016715875863163067,1.2506676779161843,0.7260665196549246,1.4547332384273666,11184700
2012-09-14,-0.004752851891743418,-0.42765337800158076,-0.5102248274001603,-0.12917006720674593,-0.4673588114652055,9507000
2012-09-17,-0.0038203630876929304,-0.13261276783173673,-0.6567089198048213,-0.05834276656579062,-0.3864808725660658,7852900
2012-09-18,-0.004793863670417501,-0.3563682157163002,-0.8895205977230666,-0.04240792946664173,-0.4709159031056974,7100800
2012-09-19,0.015414238327004297,-0.3578034377211731,1.4132693610589229,0.4435213475843644,1.281801804083581,7822500
2012-09-20,-0.000759032243661698,-0.7217977223787003,-0.38482277536156756,0.16891647659123635,-0.12096119246039111,8598300
2012-09-21,0.0015192176224838655,0.6300527446041613,0.7084047967864077,0.7992346562125493,0.07663919981318117,13229300
2012-09-24,0.003412893310091318,-0.2302826784796636,-0.17530863410955141,0.42860067311004607,0.24088416006561167,6148000
2012-09-25,-0.007180593619825969,-0.13181604426142887,0.17802975441654617,-0.03204197254098882,-0.6779251435153559,7421200
2012-09-26,-0.011419908423678873,-0.3541565480589414,-0.6994614456423858,-0.7622207884393766,-1.0456153958711052,8017900
2012-09-27,0.012321967892221179,0.39030782839638356,0.9640685623713139,0.7258102564823965,1.0135986275975504,5309400
2012-09-28,-0.005705648318537603,-0.4770574531252807,-0.9310981497626001,-0.315260522818584,-0.5499980998457673,6695200
2012-10-01,-0.004016813389763001,0.015889786335602007,0.402014019694633,-0.0032666932351867336,-0.40351967824236273,6557200
2012-10-02,-0.008258133282120168,0.0907875820106764,-0.44325058134020584,-0.4562177638059517,-0.7713838387724815,7243900
2012-10-03,0.016072850814733756,0.1421803582332566,1.4245452602108066,0.7639668646560934,1.338925514641193,6626600
2012-10-04,0.003049361481811227,0.5585163316248137,0.4608454484718519,0.5204451155329453,0.20935380295266365,6507800
2012-10-05,0.006460193683066877,0.45822923384185443,0.2676714883730782,0.9106659220894845,0.5051869294954124,5223200
2012-10-08,-0.012082291635222038,-1.5250826866255536,-1.8078739323729196,-0.9165694672306448,-1.1030661541840143,5827900
2012-10-09,-0.015669863723681825,-0.08316438202410124,-0.8258461281393381,-0.9546382623295901,-1.41422853480065,8072100
2012-10-10,-0.005824092635375363,-0.3600601709843595,-0.5680030046149316,-0.12710042071883143,-0.5602711799927248,6407900
2012-10-11,-0.016988850165765478,0.2450051473708327,-0.06941264918568776,-1.2571992664744778,-1.5286287339325366,10118400
2012-10-12,0.004966229638458482,0.4817317838584093,0.07557063232840867,0.8246198868420686,0.3756103252589926,6135600
2012-10-15,0.003953370231270867,-0.058416116022341584,-0.344547128715579,0.22528247196750265,0.2877615694432551,6871200
2012-10-16,0.008860031327819828,0.9103314470071453,0.7213112722961397,1.2271405729243758,0.7133330450917467,4997300
2012-10-17,0.020491782962849998,0.34589857414468245,1.679708260719603,0.8409610563246898,1.7221945927495232,7787900
2012-10-18,0.0024860775963649923,-0.1327102814164111,0.1266205964447015,0.3518020272757062,0.1604982676667784,6290600
2012-10-19,-0.009919801980915738,0.13919552314565287,-0.4669142644076121,-0.858670374957673,-0.9155060404632964,8454800
2012-10-22,-0.0021194796871106866,-0.28295348875649257,-0.5059785796623772,-0.27169122765485315,-0.23895744585111706,6131800
2012-10-23,-0.01988806681042531,-1.2084738544837954,-1.7661423725454164,-1.2922134147057578,-1.7800876958242338,8531000
2012-10-24,-0.0021669819608740415,0.42625544593352926,-0.12811388302401172,0.2845063640236852,-0.24307748029905518,6069500
2012-10-25,-0.0076999799526167355,0.6573714316031776,0.004493345604531737,-0.6613566096807653,-0.7229732941269615,6794100
2012-10-26,-0.003581297396788649,0.19921554769846306,-0.2092579399032189,-0.7688515216630053,-0.36574588866293645,8359800
2012-10-31,-0.019169388212085144,2.7080675893998176,1.7377442626166415,-1.8273297809956035,-1.7177542463370175,20702900
2012-11-01,0.013436482358234506,0.36334866318268194,1.8554471865448063,0.9875735153854315,1.110264273868988,10582900
2012-11-02,0.0016071113219588524,2.152507509277399,1.8643661276643484,0.649764249026237,0.08426252057036697,14027500
2012-11-05,0.009225812089333962,2.408645514219504,1.393896899257003,0.5910169917511363,0.7450584598653384,9575100
2012-11-06,0.002980941971383211,0.5848757390050637,0.009947566442630552,0.20348899705500426,0.20341954512578286,7691200
2012-11-07,-0.007727342822917778,0.4033800053244634,-0.43111935176737,-1.033840317173644,-0.7253465693262977,8533200
