Date,movement_percentage,Open,High,Low,Close,Volume
2016-12-29,0.0033277632517233918,-0.37940194680837874,-0.5116398816876486,0.39820440031184184,0.213047459174393,192900
2016-12-28,-0.001895238140138391,-0.18771178484454062,-0.23922517045709457,0.3971982144962294,-0.1133536035397034,137600
2016-12-27,-0.0011867789891578612,-0.18800589857457786,-0.43273546112463307,0.13079432680954112,-0.06907986083500697,128900
2016-12-23,0.008792751483234244,-0.13125357757386247,-0.5523588217398383,0.6317190365082724,0.5545710071605223,93500
2016-12-22,-0.0018846171523058469,-0.32304527140111045,-0.5902901578041732,0.004287590884822425,-0.11268986607238798,182500
2016-12-21,-0.010620746061381789,0.22567222944493115,-0.3529240837878834,0.32785673115484965,-0.6586368314269706,194200
2016-12-20,0.0016699428277643833,-0.2713308147957191,-0.4317359837972729,0.32884078642178644,0.10944527576075506,196300
2016-12-19,-0.0061919977998572155,-0.4399910347087712,-0.4288282836993998,-0.04338675060320749,-0.38187103517289067,249900
2016-12-16,-0.013179966450994422,-0.4466636866768862,-0.6607856993507227,-0.12425563965146996,-0.818570209233593,315300
2016-12-15,0.009470616804273933,-0.10743004030937868,-0.26966504167474314,0.32278617541121774,0.5969328494355702,325700
2016-12-14,-0.004089439499639154,2.8586609573755224,3.3272250383890323,0.8605639695465678,-0.2504758445304278,485800
2016-12-13,0.016908115125211797,-0.022744363706104716,-0.6271589437174643,0.39682318214859164,1.0617244843125873,600500
2016-12-12,-0.016626984162802068,-0.7518475888444017,-0.8200671659409379,-0.2199627385167352,-1.0339847113398755,556000
2016-12-09,-0.0425121477047271,-0.057108003159887524,-0.36277222728971215,0.7165167687594569,-2.651626418611325,165700
2016-12-08,0.003279540950543415,0.6716656746331904,0.4166890813323473,0.22509222114684857,0.21003390256761478,323700
2016-12-07,-0.00025149610258989354,-0.7561752754600134,-0.775653540227862,-0.30246626468376386,-0.010631220827030425,216500
2016-12-06,-0.0017605383179345934,0.46854781621756697,0.13094369454701632,0.8576542373342457,-0.10493580660339923,217000
2016-12-05,0.012849634992432225,-0.28606453421625694,-0.6143125928493666,0.1282887328531031,0.8080978568322059,196500
2016-12-02,-0.004228905367440259,-0.8085669213581673,-0.6947864249119116,-0.5037056993671022,-0.2591914859877624,331100
2016-12-01,0.002997826704917082,0.23296935671036748,-0.6546937632914529,-0.11644523807038824,0.1924287322344363,484700
2016-11-30,0.0014943212207063586,1.9040868456107531,1.703626319829703,0.7890337169119043,0.09847015343575743,296300
2016-11-29,0.014424322666608204,0.2586681119885664,-0.37790758747464565,0.4483037302096565,0.9065048247289965,259700
2016-11-28,-0.0002452071526058572,0.03140819265551396,-0.6183622617287995,0.37962296074041696,-0.010238205431451122,276700
2016-11-25,-0.022560029979402395,0.35051103926813054,0.08551458004922753,0.7878126177490328,-1.4047585852827784,124900
2016-11-23,-0.00501758642705504,0.5272809186153273,-0.23935440400323477,0.3993747982844739,-0.30847853699293076,236800
2016-11-22,0.009581467473524964,1.0437477690318522,0.7345245044366122,-0.04948465694057826,0.6038602410886728,448700
2016-11-21,-0.015234789829300877,-0.05773074257686277,-0.5258054563356975,0.43175481396010934,-0.9469823010653248,230700
2016-11-18,-0.016992188688815538,0.7772993057007528,0.49317094227828256,0.8199084409275428,-1.0568074403524592,181100
2016-11-17,0.018059882252831908,-0.20446060615637096,-0.7332839394872394,0.5029852480860385,1.1337018755191388,272700
2016-11-16,-0.013938140241716851,0.9234278900421382,0.6558933230825394,0.3173432403314065,-0.8659507692693149,380900
2016-11-15,0.009766152659984581,-0.2056040791293588,-0.8574364324444175,-0.24604118996508562,0.6154017737449475,287400
2016-11-14,-0.017561796447905342,0.8703263168790818,0.8378376872378611,0.38487347403841476,-1.0924039420472096,469700
2016-11-11,0.016062254718251647,2.8369638320970294,4.646160867230926,-0.7827760810167116,1.0088641239516378,619900
2016-11-10,0.054818917521190176,1.5722926952511775,1.4330194696223053,0.3874450931455098,3.430884525064656,372000
2016-11-09,0.041817719164073446,0.947012104526744,2.02233581051749,0.7335023539317264,2.6184005446981535,414100
2016-11-08,0.00928078929377214,-0.6327439575902891,-0.10963753992203944,-0.7751234012112234,0.585069957486751,338500
2016-11-07,0.008735655172413793,-0.49472668878680875,-0.7872541840849475,-0.2825090197393273,0.5510028870068743,193000
2016-11-04,0.00022784867302083836,0.9574409364932356,0.36769747347113085,0.8962558375213333,0.019324475606367984,232400
2016-11-03,0.015721189695174,0.29373630912038257,-0.5322502565340006,0.6145158347594264,0.9875499450658027,169200
2016-11-02,-0.003364782262683627,0.7639734568354707,0.20508075488025232,0.8966302883501865,-0.20518983472497906,153500
2016-11-01,-0.0006751744316902786,0.08591138077837379,-0.49394147717461273,0.42434119044830615,-0.03710815362715872,234400
2016-10-31,-0.0002252927826444139,0.1642346564944682,-0.38332316456673976,0.2982595231252954,-0.008993696569391767,114600
2016-10-28,-0.003604392962478017,-0.09737163592515004,-0.3444831843569882,0.42240494694238506,-0.22016382787237096,141600
2016-10-27,0.013339362423694403,0.111524803903007,-0.2423349436676578,0.3666788749340819,0.8387023966382361,141500
2016-10-26,0.0022311021865238593,0.549935904360924,0.3022523306590335,0.6169017793156897,0.14451381151423986,149700
2016-10-25,-0.00623328166666429,-0.5631409476274944,-0.5693633762554378,0.051267756910439055,-0.38445098815160406,110200
2016-10-24,-0.0004480286838716803,0.11175656441778271,-0.3126864433975564,0.42682495305940416,-0.022913132811255697,105500
2016-10-21,-0.0015688032624115542,0.3459257285357509,-0.4952870896364556,0.39466465645291937,-0.09295370643016393,120500
2016-10-20,0.01369250311318743,0.034166308661639,-0.24727918993411008,0.8971513746185495,0.8607712202302997,145000
2016-10-19,0.005092980513729108,0.16193425186674043,0.21776149546565354,0.8049042773278536,0.3233611939433885,98500
2016-10-18,-0.002864089069488634,-0.6570155246109965,-0.7545262437174294,0.0015026750191825316,-0.1739000114813536,147700
2016-10-17,-0.0024303138502127734,-0.4021316273160587,-0.5730910228648765,0.15405185228705665,-0.14679209365247783,236200
2016-10-14,0.0006644075010229032,0.880515533651671,0.8382314103964787,0.7115137076890875,0.046606349514939034,749000
2016-10-13,-0.010624147853032301,-0.06978890690124918,-0.021087552065160067,0.5840871579269444,-0.6588494196165152,296000
2016-10-12,-0.002460872428168333,-0.12208345531771825,-0.8256991123397008,0.26973691885000184,-0.14870179107956608,150000
2016-10-11,-0.0047095537115946036,0.5820032822089029,-0.12529056515235604,0.7391023253678464,-0.2892286463393209,138500
2016-10-10,0.0033798557147395403,0.24196453967684026,-0.09116798244994814,0.7397483773128635,0.21630287383201388,167700
2016-10-07,-0.0011228161042626497,0.47662262480320294,-0.016734077226516982,0.3623874344490597,-0.06508262781941211,112800
2016-10-06,0.009217603417266327,0.16307164283800693,-0.6076229205794758,0.2118542121347696,0.5811212820619068,129800
2016-10-05,0.0024504567264525203,0.7807983654465704,0.11841534603219168,0.24466398306590278,0.15822193632068818,179000
2016-10-04,0.014888844444444436,0.28816361073789326,0.10350306654892336,0.22408699579589364,0.9355341874582082,109200
2016-10-03,0.009196453216398297,0.03468393233690905,-0.757128818434232,0.04851351821813551,0.5797995424103163,180000
2016-09-30,-0.0060750488175309965,0.13569891656739227,-0.22083518030743615,0.62293557996227,-0.3745625415978922,238700
2016-09-29,0.009168281834353096,0.8117444340350221,0.16208716176659127,0.6861973369927035,0.5780390280340311,266400
2016-09-28,0.011680726800778852,0.10937150318212617,-0.549421969472998,0.27052847354727927,0.7350492689904727,178500
2016-09-27,-0.0004276245456489871,1.0016694546063907,0.4301137926143021,0.3300517153941653,-0.02163801685780663,272600
